MPID	log($PF_n$)	${\bar N_{{\rm{dU}}}}$	$N_{{\rm{dU}}}^{\max }$	$N_{\rm{U}}^{\max }$	$E_{\rm{g}}$	$\Delta {\bar r_{{\rm{cov}}}}$	$N_{\rm{M}}^{\max }$	${f_{\rm{p}}}$	$SG$	$T_{\rm{M}}^{\max }$	$\bar \chi $	${L_0}$	$r_{{\rm cov}} ^{\max }$
mp-613652	-2.016374029	0.0	0	4	3.6236	29.77777778	94	0.285714286	129	600.61	3.156666667	3	146
mp-5394	-2.017729084	3.0	9	9	1.4881	56.0	93	0.5625	129	1193.0	2.553333333	3	207
mp-643248	-2.017729084	0.0	0	5	4.5235	40.11111111	94	0.55	129	933.47	2.4325	5	166
mp-755323	-2.01818171	0.0	0	4	5.1673	48.0	94	0.36	129	1685.0	2.606666667	3	192
mp-22951	-2.019996946	0.0	0	1	4.0286	53.33333333	96	0.384615385	129	1000.0	2.51	3	215
mp-29254	-2.0264107	0.0	0	11	3.7233	46.66666667	96	0.321428571	129	1204.0	2.41	3	203
mp-642844	-2.028724476	0.0	0	2	5.1253	39.48	95	0.404761905	129	1000.0	2.517	4	215
mp-23070	-2.030118682	0.0	0	1	4.8824	56.22222222	95	0.384615385	129	1000.0	2.61	3	215
mp-30274	-2.030118682	3.0	9	9	4.2407	54.22222222	95	0.346153846	129	1323.0	2.5	3	215
mp-697715	-2.031517378	0.0	0	4	3.3098	24.07407407	92	0.189655172	129	3823.0	2.343333333	4	136
mp-557483	-2.035269409	0.0	0	1	6.0554	47.77777778	94	0.333333333	129	1092.0	2.8	3	187
mp-24424	-2.03668482	0.0	0	1	3.456	62.0	95	0.25	129	1000.0	2.016666667	3	215
mp-690684	-2.038579238	0.0	0	5	4.5975	36.0	94	0.55	129	2348.0	2.468333333	5	166
mp-15275	-2.046240646	2.428571429	9	16	0.0307	52.89795918	87	0.41025641	129	1941.0	2.49	4	196
mp-23432	-2.047207896	0.0	0	1	5.443	60.22222222	94	0.625	129	1000.0	2.676666667	3	215
mp-23860	-2.059483864	0.0	0	1	4.0417	57.11111111	94	0.5	129	1050.0	2.103333333	3	195
mp-28067	-2.074172786	2.666666667	8	8	2.6895	45.11111111	96	0.307692308	129	2023.0	2.333333333	3	206
mp-557825	-2.077274905	0.0	0	4	4.7105	20.0	92	0.5	129	3823.0	2.60875	4	76
mp-29731	-2.085657213	0.0	0	3	5.1843	48.0	94	0.346153846	129	1747.0	2.61	3	192
mp-28255	-2.110138671	3.0	9	9	2.494	70.44444444	92	0.4	129	1193.0	2.246666667	3	207
mp-558317	-2.11350967	0.666666667	6	11	3.4517	58.27160494	87	0.476190476	129	2750.0	2.408888889	5	203
mp-558212	-2.134304354	0.666666667	6	10	3.489	58.02469136	87	0.465116279	129	2750.0	2.41	5	203
mp-753712	-2.15119573	3.0	9	9	3.4235	43.77777778	96	0.346153846	129	1799.0	2.44	3	190
mp-30993	-2.158640968	3.0	9	9	3.2806	47.55555556	96	0.346153846	129	1193.0	2.4	3	207
mp-861868	-2.165579741	1.777777778	9	9	3.7416	59.50617284	87	0.37037037	129	3290.0	2.394444444	5	207
mp-23023	-2.172631179	3.0	9	9	3.7353	50.66666667	95	0.346153846	129	1193.0	2.5	3	207
mp-698491	-2.183759164	0.0	0	5	5.1723	25.76	94	0.577380952	129	3823.0	2.72825	7	176
mp-753173	-2.191114605	0.0	0	3	3.4653	44.22222222	96	0.25	129	1747.0	2.443333333	3	192
mp-4888	-2.22694582	0.857142857	6	7	3.1977	28.36734694	87	0.575	129	2750.0	2.998571429	3	164
mp-556438	-2.283997241	0.666666667	6	8	3.5441	57.65432099	87	0.444444444	129	2750.0	2.413333333	5	203
mp-18809	-2.326058645	0.777777778	7	7	0.0	32.71604938	87	0.431372549	129	2183.0	2.533333333	4	153
mp-556645	-2.403403674	0.666666667	6	7	3.1315	42.51851852	94	0.482758621	129	2750.0	2.773333333	5	220
mp-6138	-2.425969543	0.888888889	8	8	2.9722	41.85185185	87	0.55	129	1941.0	2.5	4	166
mp-18860	-2.515701158	0.777777778	7	7	2.4771	31.60493827	87	0.536585366	129	2183.0	2.521111111	4	153
mp-559911	-2.987165727	1.647058824	7	7	0.6585	15.69550173	95	0.394366197	129	2183.0	2.445882353	3	153
mp-754149	-3.420224403	3.0	9	16	3.273	59.77777778	93	0.391304348	129	1586.0	2.873333333	3	196
mp-13170	-3.465982783	1.666666667	9	16	2.7273	57.40740741	87	0.425531915	129	2750.0	2.416666667	5	203
mp-18773	-1.578396188	1.5	6	6	1.3385	36.0	87	0.315789474	130	3695.0	3.17	2	162
mp-28920	-1.910095136	0.0	0	5	0.5641	14.53125	94	0.103448276	130	577.0	2.045	3	145
mp-605642	-2.023650342	0.0	0	5	4.8286	25.11111111	92	0.5625	130	2348.0	2.665	4	203
mp-5487	-2.02594942	0.0	0	4	4.1802	54.0	87	0.55	130	1687.0	2.438888889	3	195
mp-777297	-2.222573686	0.0	0	4	3.8504	66.25	92	0.470588235	130	3823.0	1.963333333	4	203
mp-863382	-2.447332636	0.260869565	6	7	0.89	26.99432892	87	0.601769912	130	2750.0	2.714782609	4	164
mp-6127	-3.400124566	0.0	0	4	0.8549	30.859375	87	0.539325843	130	1687.0	2.799375	4	215
mp-6189	-3.4034106	0.0	0	4	0.8509	27.8125	87	0.539325843	130	1687.0	2.80625	4	176
mp-33997	-1.860121134	1.75	7	7	2.1336	40.125	93	0.342105263	131	3290.0	3.09	3	170
mp-29754	-1.958607591	0.0	0	3	0.261	42.44444444	82	0.375	131	1050.0	1.656666667	3	195
mp-5256	-1.995678927	0.0	0	4	2.3109	45.75	77	0.2	131	3823.0	1.955	3	203
mp-5425	-2.038104858	0.0	0	4	2.3276	50.0	77	0.2	131	3823.0	1.955	3	220
mp-600002	-2.07468827	0.0	0	4	5.461	20.0	87	0.625	131	1687.0	2.926666667	2	111
mp-676023	-2.328827805	1.928571429	9	9	5.5722	51.83673469	93	0.625	131	1799.0	3.170714286	3	190
mp-554665	-2.051098581	0.0	0	4	4.8008	20.0	87	0.625	132	1687.0	2.926666667	2	111
mp-10488	-2.201349838	0.888888889	8	8	1.9722	43.40740741	88	0.307692308	132	1941.0	1.922222222	4	244
mp-10489	-2.225483545	0.888888889	8	8	1.6398	40.88888889	89	0.173913043	132	1941.0	1.902222222	4	244
mp-557724	-2.305395415	0.0	0	3	2.6644	44.4375	93	0.458333333	132	544.4	3.34	3	203
mp-559347	-2.027334732	0.0	0	4	5.6659	20.0	87	0.625	133	1687.0	2.926666667	2	111
mp-19503	-2.083546419	0.625	5	5	2.3706	33.90625	90	0.405797101	133	1519.0	2.86875	3	139
mp-726	-1.946921826	0.0	0	2	3.3556	24.0	89	0.428571429	135	494.0	3.143333333	2	120
mp-696815	-2.052076723	0.0	0	5	6.8202	18.72	93	0.6	135	933.47	2.937	4	121
mp-19231	-2.130768691	0.714285714	5	5	0.0	35.75510204	87	0.360655738	135	1519.0	2.772857143	3	139
mp-5388	-2.188425463	0.0	0	3	2.7291	32.97959184	87	0.333333333	135	903.78	2.787142857	3	139
mp-756132	-2.444906398	0.0	0	3	0.2979	34.6122449	87	0.338461538	135	1357.77	2.822857143	3	139
mp-22271	-2.995681636	0.0	0	3	0.0	28.08163265	87	0.338461538	135	1357.77	2.86	3	132
mp-861871	-1.554395906	0.0	0	2	0.9788	8.444444444	96	0.28	136	494.0	2.623333333	2	139
mp-864801	-1.623423171	0.0	0	2	3.2703	53.77777778	87	0.285714286	136	1092.0	2.713333333	2	187
mp-861891	-1.712198427	0.0	0	2	0.8981	0.0	95	0.28	136	494.0	2.823333333	2	120
mp-23710	-1.826813936	0.0	0	1	3.8997	48.88888889	92	0.0	136	923.0	1.903333333	2	141
mp-2657	-1.844664176	2.666666667	8	8	1.7719	41.77777778	87	0.5	136	1941.0	2.806666667	2	160
mp-8926	-1.889410526	0.0	0	5	3.5403	26.33333333	82	0.4375	136	2348.0	1.843333333	3	128
mp-13151	-1.892790268	0.0	0	5	4.8257	6.5	82	0.5	136	2348.0	2.54	2	84
mp-775909	-1.899629696	2.666666667	8	8	3.4361	48.44444444	87	0.5	136	2128.0	2.736666667	2	175
mp-856	-1.935542273	0.0	0	4	1.4068	32.44444444	87	0.384615385	136	505.08	2.946666667	2	139
mp-753785	-1.946921826	1.2	6	7	3.2785	33.52	93	0.59375	136	2750.0	3.396	3	164
mp-3188	-1.966576526	0.0	0	3	0.5576	29.92592593	87	0.384615385	136	903.78	2.932222222	3	139
mp-698032	-1.974694422	0.272727273	3	4	2.519	60.16528926	92	0.0	136	2607.0	1.853636364	3	166
mp-540728	-1.978810991	0.0	0	2	1.4818	37.95555556	87	0.24137931	136	692.68	2.374666667	3	203
mp-21699	-1.995678927	1.5	9	9	2.462	56.68055556	87	0.394736842	136	1193.0	2.560833333	4	215
mp-865716	-2.012334048	0.0	0	1	5.3995	37.77777778	94	0.333333333	136	1092.0	2.526666667	2	187
mp-16102	-2.024568513	0.0	0	3	2.1178	28.77777778	87	0.395348837	136	1234.93	2.830833333	4	145
mp-707337	-2.033389341	0.0	0	1	1.7662	76.40816327	92	0.0	136	1828.05	1.608571429	3	203
mp-642735	-2.03715765	0.142857143	1	2	3.3391	78.85714286	92	0.0	136	2041.4	1.817142857	3	220
mp-756389	-2.045275546	2.0	9	9	2.4095	46.51851852	90	0.325581395	136	1936.0	2.808888889	3	187
mp-556400	-2.046240646	0.0	0	2	2.0494	70.2	90	0.48	136	722.66	2.252	4	244
mp-756131	-2.066513066	0.0	0	1	3.6493	22.07407407	96	0.277777778	136	1115.0	2.095555556	3	195
mp-557738	-2.069051325	0.0	0	3	1.0707	33.5	87	0.339285714	136	544.4	2.34	3	148
mp-571166	-2.078834314	0.0	0	1	4.6838	24.88888889	95	0.277777778	136	1115.0	2.306666667	2	176
mp-754224	-2.092589015	0.0	0	1	3.7641	27.85185185	96	0.277777778	136	1050.0	2.083333333	3	215
mp-644607	-2.102923382	0.0	0	4	6.3188	4.444444444	87	0.625	136	3823.0	3.143333333	2	76
mp-644494	-2.123205428	0.0	0	1	3.0301	79.34693878	92	0.0	136	1828.05	1.805714286	3	220
mp-753731	-2.156767658	0.0	0	1	3.6355	28.0	96	0.277777778	136	1115.0	2.082222222	3	215
mp-755401	-2.162412004	0.0	0	2	1.3658	40.66666667	87	0.307692308	136	1357.77	1.928333333	3	166
mp-9650	-2.164309873	1.555555556	7	7	2.8499	41.92592593	87	0.315789474	136	3290.0	2.772222222	3	170
mp-755549	-2.164944342	2.0	9	9	2.5519	47.40740741	90	0.482758621	136	1799.0	2.797777778	3	190
mp-560902	-2.1917895	1.666666667	5	5	2.5363	36.44444444	93	0.476190476	136	1519.0	3.17	2	139
mp-761827	-2.671621824	0.0	0	2	1.2115	44.81632653	87	0.375	136	1357.77	2.144285714	3	166
mp-19472	-2.681938127	1.583333333	7	7	2.5649	53.95833333	87	0.459016393	136	2183.0	2.544166667	4	220
mp-768915	-2.739930282	0.0	0	2	1.8245	45.30612245	87	0.260869565	136	1337.33	2.235714286	3	166
mp-628617	-3.326064442	0.0	0	4	0.6915	68.58131488	87	0.493150685	136	1687.0	2.236470588	5	244
mp-7603	-3.4034106	0.888888889	8	8	4.3895	36.2962963	93	0.625	136	1941.0	3.042222222	3	160
mp-604996	-3.521443604	0.0	0	3	0.6825	29.11564626	94	0.465753425	136	1357.77	2.566666667	5	132
mp-37722	-1.882728936	0.0	0	5	6.2677	50.0	92	0.125	137	2348.0	1.943333333	3	203
mp-23192	-1.982966953	0.0	0	1	1.8528	3.111111111	96	0.166666667	137	386.85	2.44	2	139
mp-755084	-1.982966953	0.0	0	2	1.9734	44.62809917	87	0.5	137	923.0	1.877272727	3	166
mp-28855	-1.98716307	0.0	0	2	1.9005	39.66942149	93	0.354166667	137	594.22	3.098181818	3	144
mp-568742	-2.003488634	0.0	0	1	1.3792	3.111111111	96	0.166666667	137	386.85	2.44	2	139
mp-776104	-2.003488634	0.0	0	2	0.8929	60.88888889	87	0.5	137	336.53	1.693333333	2	203
mp-774732	-2.024109185	0.0	0	3	1.2581	12.64	88	0.327586207	137	544.4	1.724	3	148
mp-754354	-2.048177305	0.0	0	2	3.6155	72.52892562	93	0.607142857	137	1000.0	2.807272727	3	215
mp-27355	-2.050610335	0.0	0	4	2.8596	41.28	93	0.236842105	137	600.61	3.212	3	146
mp-3297	-2.064997202	0.0	0	2	2.329	28.71833648	87	0.321428571	137	692.68	2.059130435	3	128
mp-14495	-2.075204365	0.0	0	2	3.8087	28.29752066	87	0.380952381	137	692.68	1.935454545	3	128
mp-780217	-2.080399342	0.0	0	2	1.992	27.77777778	87	0.380952381	137	1357.77	1.876666667	3	132
mp-2574	-2.109020794	2.666666667	8	8	3.889	48.44444444	87	0.5	137	2128.0	2.736666667	2	175
mp-780259	-2.140261854	0.9	9	9	3.3998	36.08	87	0.5	137	1193.0	1.976	3	207
mp-758660	-2.175223993	0.0	0	3	5.5092	23.28656361	92	0.522727273	137	923.0	2.596206897	4	141
mp-770533	-2.1917895	0.454545455	5	5	2.6041	29.4214876	87	0.432432432	137	1519.0	1.926363636	3	139
mp-27725	-1.863279655	0.0	0	1	2.0942	1.5	96	0.119047619	138	1337.33	2.6	2	139
mp-31367	-2.220404014	0.0	0	2	2.7985	24.5	94	0.65	138	453.69	2.755	3	128
mp-29420	-2.742323105	0.727272727	8	8	1.3131	14.38016529	94	0.370967742	138	2506.0	2.769090909	3	175
mp-619928	-2.772115094	0.727272727	8	8	1.3186	14.38016529	94	0.418181818	138	2128.0	2.771818182	3	175
mp-22859	-1.555955313	0.0	0	1	1.8859	3.5	96	0.11627907	139	386.85	2.33	2	139
mp-569548	-1.560667417	0.0	0	1	0.709	38.4	95	0.194805195	139	1337.33	2.442	3	244
mp-23484	-1.619788885	0.0	0	1	0.8609	42.72	94	0.319148936	139	1337.33	2.562	3	244
mp-3813	-1.698970156	1.142857143	8	8	0.6621	47.34693878	88	0.5	139	2128.0	1.918571429	3	215
mp-557032	-1.737549076	1.454545455	8	8	0.7752	44.58677686	88	0.325	139	2506.0	1.963181818	3	215
mp-9179	-1.749580169	1.333333333	8	8	0.5178	45.69444444	88	0.5	139	2128.0	1.949166667	3	215
mp-23101	-1.785156337	0.857142857	6	7	1.334	40.40816327	87	0.293333333	139	2750.0	2.895	4	164
mp-561294	-1.801343105	1.0	6	7	1.5259	43.65277778	87	0.5	139	2750.0	2.515833333	4	195
mp-35417	-1.806875597	0.875	7	7	1.5842	36.25	87	0.347826087	139	3290.0	2.275	3	170
mp-4255	-1.84771187	0.0	0	2	0.506	30.88	88	0.222222222	139	1357.77	1.97	3	215
mp-9799	-1.896196518	0.0	0	3	0.9898	41.95918367	87	0.1	139	1092.0	1.834285714	3	187
mp-7188	-1.90309023	1.333333333	4	5	0.3106	10.22222222	73	0.071428571	139	3306.0	1.806666667	2	144
mp-9986	-1.90309023	0.0	0	2	1.4997	63.55555556	87	0.125	139	1337.33	2.256666667	3	244
mp-850274	-1.913640418	0.0	0	1	8.8621	0.0	92	0.0	139	14.01	2.2	1	31
mp-756435	-1.917214881	1.2	6	7	0.9933	50.635	87	0.5	139	2750.0	2.6985	3	195
mp-21445	-1.928118251	0.0	0	5	1.6235	59.48611111	93	0.421052632	139	1000.0	2.615833333	4	215
mp-3349	-1.939302424	1.333333333	8	8	1.8758	55.90277778	87	0.5	139	1941.0	2.500833333	3	195
mp-5380	-1.939302424	0.0	0	3	1.2956	40.48979592	87	0.416666667	139	1115.0	1.688571429	3	176
mp-8299	-1.939302424	0.0	0	3	1.2166	45.87755102	87	0.227272727	139	1090.0	1.657142857	3	195
mp-8298	-1.950782248	0.0	0	3	1.2401	49.79591837	87	0.416666667	139	1050.0	1.66	3	195
mp-9306	-1.98716307	0.0	0	3	0.8524	51.36	82	0.230769231	139	1050.0	1.926	3	195
mp-28599	-1.98716307	0.0	0	2	1.9835	31.34693878	95	0.318181818	139	370.87	1.868571429	3	166
mp-760417	-1.995678927	0.0	0	2	0.9202	51.59183673	96	0.318181818	139	386.85	1.72	3	220
mp-8666	-2.000000304	0.0	0	2	1.5894	61.55555556	87	0.222222222	139	1234.93	2.053333333	3	244
mp-556048	-2.000000304	1.714285714	6	7	1.5314	40.0	87	0.5	139	2750.0	2.914285714	2	164
mp-25305	-2.002613922	3.090909091	9	9	0.7986	45.2892562	88	0.5	139	1941.0	2.534545455	4	190
mp-5999	-2.003926653	1.454545455	8	8	0.7778	47.14049587	88	0.424242424	139	1941.0	2.525454545	4	198
mp-552028	-2.007005211	1.454545455	8	10	0.8242	47.83471074	88	0.451612903	139	1941.0	2.52	4	201
mp-754736	-2.008331303	0.0	0	1	3.1394	27.11111111	96	0.277777778	139	1050.0	2.085	3	215
mp-8818	-2.011887472	0.0	0	3	0.77	42.24	82	0.230769231	139	1115.0	1.946	3	176
mp-28796	-2.013676537	0.0	0	2	1.4284	55.82222222	87	0.296296296	139	1337.33	2.49	3	195
mp-754363	-2.023191984	1.142857143	8	8	3.5468	66.44897959	87	0.347826087	139	2506.0	2.405714286	3	215
mp-557438	-2.025028328	1.263157895	8	8	1.8183	47.20221607	87	0.341772152	139	1941.0	2.751578947	4	198
mp-755959	-2.028724476	0.0	0	2	1.5996	36.0	87	0.5	139	453.69	1.783333333	3	166
mp-7523	-2.029653449	3.2	8	8	1.6708	54.08	90	0.294117647	139	2023.0	2.156	3	206
mp-8603	-2.033858596	0.0	0	2	1.557	51.77777778	87	0.222222222	139	1234.93	2.063333333	3	220
mp-29873	-2.03715765	0.0	0	1	3.2121	45.3877551	94	0.476190476	139	594.22	2.281428571	3	220
mp-4961	-2.040005495	0.0	0	2	1.7429	42.56	87	0.2	139	370.87	2.148	3	166
mp-6548	-2.041436451	2.470588235	9	9	2.0419	57.99307958	87	0.5	139	1941.0	2.521176471	4	207
mp-3074	-2.046724002	0.0	0	2	1.6375	48.0	87	0.222222222	139	1234.93	2.063333333	3	203
mp-560188	-2.048177305	0.0	0	2	1.4195	62.53061224	87	0.390243902	139	1337.33	2.467857143	4	215
mp-7618	-2.048662821	0.9	9	9	5.4829	83.28	93	0.625	139	1799.0	2.747	3	244
mp-9583	-2.05453176	0.0	0	1	4.3615	58.28571429	93	0.476190476	139	692.68	2.744285714	3	203
mp-31212	-2.060980574	0.0	0	1	6.4537	61.3877551	93	0.625	139	923.0	2.695714286	3	203
mp-7739	-2.072116949	0.0	0	1	4.7908	56.44444444	93	0.517241379	139	1000.0	3.034444444	3	215
mp-600003	-2.074172786	0.0	0	4	5.4596	20.0	87	0.625	139	1687.0	2.926666667	2	111
mp-14769	-2.081445836	0.0	0	3	0.1975	37.97530864	87	0.170731707	139	1090.0	1.996666667	4	215
mp-2706	-2.084600534	0.0	0	4	3.2016	26.24	93	0.523809524	139	505.08	3.576	2	139
mp-8682	-2.084600534	0.0	0	4	4.3847	43.26530612	87	0.5625	139	1687.0	2.522857143	3	176
mp-8962	-2.090979521	0.0	0	1	2.1853	65.46938776	93	0.357142857	139	312.46	2.794285714	3	220
mp-5072	-2.094204498	0.0	0	2	2.03	63.36	87	0.2	139	312.46	2.104	3	220
mp-5860	-2.105684325	0.0	0	2	2.1397	55.2	87	0.2	139	336.53	2.104	3	203
mp-643257	-2.108462932	0.0	0	1	2.7306	73.79591837	92	0.0	139	1828.05	1.805714286	3	203
mp-561827	-2.11747586	0.0	0	5	3.4382	77.88	93	0.430555556	139	577.0	2.787	3	244
mp-341	-2.127844135	0.0	0	4	2.0001	28.48	93	0.392857143	139	600.61	3.65	2	146
mp-22885	-2.195179797	0.0	0	1	2.8243	36.88888889	102	0.5	139	161.3	3.52	2	140
mp-16036	-2.222573686	0.0	0	5	1.2205	52.48	90	0.24	139	1629.0	2.28	3	194
mp-755609	-2.234331966	3.6	9	9	2.1142	50.88	89	0.352941176	139	1799.0	2.374	3	190
mp-28002	-2.27002628	0.833333333	5	5	1.5518	35.91666667	95	0.257352941	139	1519.0	2.19	3	220
mp-568008	-2.270835777	0.833333333	5	5	0.0	41.61111111	94	0.53030303	139	1519.0	2.306666667	3	220
mp-561317	-2.336299734	0.285714286	2	2	3.8975	64.16326531	93	0.5	139	1728.0	2.781428571	3	220
mp-16032	-2.338187976	0.0	0	11	1.693	55.36	90	0.315789474	139	1204.0	2.248	3	203
mp-22935	-2.351640672	0.0	0	1	2.5273	69.11111111	95	0.4	139	301.59	2.576666667	3	244
mp-20763	-2.4749561	2.470588235	9	16	1.7104	51.34948097	87	0.425531915	139	1941.0	2.545882353	4	196
mp-323	-2.903092419	2.25	9	9	4.8554	56.25	93	0.625	139	1193.0	3.26	2	207
mp-16035	-3.175878724	3.6	9	16	1.1192	53.12	90	0.25	139	1586.0	2.276	3	196
mp-7724	-3.216816317	1.285714286	9	20	2.0805	41.46938776	87	0.5	139	1408.0	2.442857143	3	196
mp-3808	-3.565442273	1.285714286	9	20	1.9911	65.95918367	87	0.5	139	1408.0	2.397142857	3	203
mp-556546	-3.696819068	0.285714286	2	2	3.6694	58.6122449	93	0.5	139	1728.0	2.781428571	3	203
mp-7726	-3.744744385	1.285714286	9	20	1.9262	71.51020408	87	0.5	139	1408.0	2.397142857	3	220
mp-560449	-4.721406432	0.333333333	2	2	3.7376	55.61111111	93	0.486111111	139	1728.0	2.845	3	203
mp-3785	-1.655607864	0.0	0	5	0.5814	6.875	90	0.138888889	140	722.66	1.9075	3	145
mp-1950	-1.749580169	0.0	0	2	1.4887	40.0	88	0.571428571	140	1050.0	2.036666667	2	195
mp-322	-1.754487505	0.0	0	5	0.8068	20.0	88	0.151515152	140	577.0	2.1	2	145
mp-23417	-1.769551258	0.0	0	5	1.4497	0.65625	96	0.238095238	140	505.08	2.375	3	142
mp-23571	-1.785156337	0.0	0	3	0.8312	42.02469136	87	0.12745098	140	1000.0	1.542222222	4	215
mp-559270	-1.82973849	0.0	0	3	1.0407	47.03703704	87	0.216666667	140	1000.0	1.552222222	4	220
mp-23541	-1.850781103	0.0	0	4	2.4079	18.90625	95	0.254385965	140	505.08	2.4425	3	203
mp-567780	-1.850781103	0.0	0	4	2.4249	21.5625	95	0.254385965	140	505.08	2.4425	3	220
mp-23520	-1.853872181	0.0	0	5	1.8626	2.65625	96	0.194805195	140	600.61	2.4675	3	146
mp-870	-1.856985419	0.0	0	5	2.0641	27.75	82	0.238095238	140	577.0	2.685	2	145
mp-568244	-1.866461316	0.0	0	5	2.3783	9.84375	95	0.214285714	140	577.0	2.5425	3	145
mp-30164	-1.879426299	0.0	0	4	3.0742	33.75	94	0.453125	140	505.08	2.56375	3	244
mp-3721	-1.892790268	1.6	8	8	4.0567	57.12	87	0.315789474	140	2506.0	2.514	3	195
mp-28921	-1.90657856	0.0	0	5	0.6185	11.71875	95	0.097826087	140	577.0	2.02	3	145
mp-10289	-1.917214881	0.0	0	5	0.6178	30.72	77	0.375	140	3823.0	2.036	3	176
mp-643895	-1.920819007	0.0	0	1	2.6077	92.4691358	92	0.0	140	923.0	1.631111111	3	244
mp-23043	-1.920819007	0.0	0	4	3.0853	23.75	95	0.204225352	140	600.61	2.535	3	220
mp-20740	-1.943095416	0.0	0	5	0.4708	3.375	90	0.097826087	140	722.66	1.88875	3	146
mp-643270	-1.950782248	0.0	0	1	3.7682	74.9382716	92	0.0	140	692.68	1.678888889	3	203
mp-643651	-1.954677295	0.0	0	1	3.3641	81.2345679	92	0.0	140	692.68	1.678888889	3	220
mp-22142	-1.962573781	0.0	0	4	2.2369	4.0	89	0.277777778	140	1687.0	2.333333333	2	120
mp-12867	-1.974694422	0.0	0	4	1.5634	48.48	87	0.411764706	140	1050.0	2.646	3	195
mp-9580	-1.978810991	0.0	0	5	0.8691	9.125	89	0.138888889	140	577.0	2.1325	3	145
mp-22255	-1.982966953	0.0	0	5	1.525	30.25	90	0.195652174	140	722.66	1.7	3	220
mp-10163	-1.991400126	0.0	0	5	1.7389	12.625	90	0.25	140	933.47	1.685	3	166
mp-23504	-1.995678927	0.0	0	5	3.0675	20.8125	96	0.254901961	140	1050.0	2.1225	3	195
mp-15736	-2.008331303	0.0	0	5	4.287	55.45679012	93	0.55	140	1050.0	2.466666667	4	195
mp-22232	-2.019996946	0.0	0	5	1.1351	11.75	89	0.138888889	140	577.0	2.125	3	145
mp-557035	-2.042393048	0.0	0	2	5.3928	58.66666667	93	0.625	140	388.36	2.531111111	4	203
mp-24668	-2.043351757	0.0	0	1	6.5123	73.375	93	0.625	140	301.59	2.7375	3	244
mp-16452	-2.05403964	2.0	9	9	1.6244	45.25925926	88	0.4	140	1193.0	1.96	4	215
mp-17895	-2.061981254	0.0	0	1	6.3586	62.0	93	0.625	140	1560.0	2.658888889	3	203
mp-554543	-2.07468827	0.0	0	4	5.4402	20.0	87	0.625	140	1687.0	2.926666667	2	111
mp-20805	-2.141463223	0.0	0	4	0.955	38.0	93	0.333333333	140	1828.05	3.408333333	3	146
mp-743	-2.163676327	0.0	0	3	4.1977	55.875	82	0.5625	140	312.46	2.485	2	220
mp-555359	-2.165579741	1.0	5	5	2.1006	54.72	93	0.517241379	140	1519.0	2.862	3	203
mp-7765	-2.18575287	0.0	0	4	3.5688	62.88888889	87	0.55	140	1687.0	2.418888889	3	215
mp-19197	-2.208309842	0.555555556	5	6	1.5352	64.19753086	87	0.476190476	140	2180.0	2.392222222	3	215
mp-6770	-2.222573686	2.555555556	9	9	0.0	44.0	88	0.444444444	140	1519.0	1.948888889	4	215
mp-753541	-2.276544903	0.0	0	1	1.0159	32.44444444	93	0.5	140	1357.77	3.133333333	3	132
mp-7388	-2.280669293	0.0	0	1	2.0935	41.77777778	93	0.37037037	140	1337.33	3.231666667	3	166
mp-695892	-2.316053498	0.0	0	1	4.5269	32.09375	96	0.583333333	140	386.85	3.50625	4	203
mp-7386	-2.316953593	0.0	0	1	1.4238	43.77777778	93	0.5	140	1234.93	3.13	3	166
mp-30237	-2.381952636	0.0	0	4	2.6601	28.44444444	87	0.571428571	140	3823.0	2.761111111	3	215
mp-12266	-2.453458201	0.0	0	1	0.7949	43.11111111	93	0.487804878	140	1357.77	3.136666667	3	176
mp-28577	-2.455932825	0.0	0	1	3.4059	50.22222222	95	0.543478261	140	312.46	3.283333333	3	220
mp-12265	-2.482805026	0.0	0	1	0.8389	47.33333333	93	0.487804878	140	1357.77	3.128333333	3	195
mp-558281	-2.50584638	0.833333333	5	6	1.9179	48.88888889	93	0.555555556	140	2180.0	3.088333333	3	195
mp-27333	-2.51145027	0.333333333	3	5	0.6129	18.88888889	94	0.224	140	1768.0	2.504444444	3	145
mp-5309	-2.533133418	0.0	0	1	2.4155	50.0	93	0.37037037	140	1337.33	3.213333333	3	203
mp-1726	-2.563838467	0.0	0	2	0.7121	51.375	87	0.631578947	140	336.53	2.785	2	203
mp-643706	-2.567031831	0.555555556	5	5	0.0	92.22222222	92	0.0	140	1519.0	1.657777778	3	244
mp-29890	-2.818158412	1.142857143	8	8	2.3368	42.31632653	93	0.5	140	2023.0	3.494285714	3	206
mp-540921	-2.829740339	0.0	0	1	1.5786	58.22222222	93	0.5	140	1357.77	3.101666667	3	244
mp-29287	-3.036687797	0.333333333	3	3	0.7207	54.66666667	95	0.257731959	140	1768.0	2.116666667	3	244
mp-37605	-1.806875597	0.0	0	10	1.523	29.375	89	0.205128205	141	1294.0	1.805	3	201
mp-38695	-1.826813936	0.0	0	5	1.5368	26.75	89	0.181818182	141	1629.0	1.8225	3	194
mp-4644	-1.90657856	0.0	0	4	4.4124	20.0	87	0.583333333	141	1687.0	2.664	3	111
mp-27954	-1.917214881	0.0	0	3	1.54	22.875	82	0.346153846	141	1357.77	2.755	2	132
mp-675199	-1.954677295	0.0	0	11	2.1515	39.75	88	0.444444444	141	1204.0	1.805	3	203
